OPHHX	7.289636135101319e-05
DHFR	0.00028886050999164456
DTMPK	0.0001522666138410568
KDO8PS	0.00041307938098907477
ADNK	0.00021868908405303953
KDOPP	0.00041307938098907477
COBALTt5	-2.982584057340706e-08
CAT	2.544208269716653
NNATr	0.0001645591619839383
UAMAGS	0.0010413765907287596
THRD_L	0.007054606211982301
HBZOPT	7.289636135101317e-05
GLNTRS	0.003780776263867154
HISTD	0.0026855632721440818
CYTBD	0.3180955217437309
OCTDPS	7.289636135101319e-05
IMPC	-0.004813106572650703
TYRTA	-0.0024469448728895913
TAh	-0.025823620560241033
DHQS	0.007318458310133568
DB4PS	0.0004019111007077065
ARGTRS	0.007265984748669996
PHEMEAS	1.2561429737952889e-05
FMNAT	7.44142489690296e-05
NH4t	0.1786454841859746
FDH	0.011186494913096588
ADK1	-0.1276522399673792
GMPS	0.0009901426123712677
KDOCT2	0.00041307938098907477
GLUTRS	0.005509864668715716
GLUTRR	0.00010049143790362311
SLFR	0.004090990673466189
H2Ot	-3.0908148765862493
LEUTRS	0.01061330301707242
MTHFR2	0.002973545980467865
MDH	0.013498275710693756
DHDPS	0.0041828729954088185
PERD	0.0002340272343592627
ALATRS	0.01366529271961116
MECDPDHT	0.0006208551800219642
PHETRS	0.0034707525058017053
LYSTRS	0.0031414964046800587
ACt2r	-2.6414042338691397
LPS	0.0005901134014129639
OMMBZH	7.289636135101319e-05
ACACT1r	0.05206882953643799
DHR	-0.0012703861377451869
PPGS	0.0003230350184440613
ADSK	0.004090990673466189
FCLT	1.2561429737952889e-05
TRPD	0.017612712916086296
UNAMPLA	0.0010413765907287596
MOHMT	7.549980282781088e-05
BTS4	5.485458866789962e-10
NADSG	0.0001645591619839383
UAAGDS	0.0010413765907287596
TMPPP	0.00021808616643989972
PAPPT3	0.0010413765907287596
DHPPRAP	0.00020095555035385326
HMDPPK	0.00013659389615058775
PNTK	7.549980282781088e-05
CBPS	0.008536370886415186
DAPDC	0.003141496404680059
UAGDP	0.006945547953248024
PRGCS	0.002345629466946303
OCOAT1m	-0.0041828729954088185
LDHm	0.3190696974134651
ACHBS	0.004299749315567475
CHORS	0.007318458310133568
CHORM	0.005917697378691297
DHQND	0.007318458310133568
IMPD	0.0009901426123712677
GART	0.0074445847925229645
GACT_h	0.012864248719100777
KYNRN1	0.017612712916086296
MG2t	1.6480380560037867e-05
FUM	0.013361681814543168
PPNCL	7.549980282781088e-05
TRPTRS	0.0012641670352916813
G1SAT	0.00010049143790362311
ASP1DC	7.549980282781088e-05
CYSTRS	0.001042547807783653
UAGAAT	0.0001652317523956299
CPPPGO	1.2561429737952889e-05
NDPK1	0.2468620356968916
NDPK2	0.05364984584338884
NDPK5	0.00011680947655439375
NDPK3	0.03706911824134368
NDPK4	0.0001522666138410568
ASPTA	-5.126513771577965
NDPK7	0.00011734752112627028
NDPK8	0.00015162096035480497
SEROAT	0.0013361337770513636
ORNCD	0.005598263970430781
Phospholipid	0.0008591356873512268
GLYCTO1p	0.00013659389615058775
SDPDS	0.0041828729954088185
VALTRS	0.008204296786965711
PPCDC	7.549980282781088e-05
PHAS	0.05206882953643799
SUCD1	0.00014518980508888653
Ktr	0.012258740053494763
CTPS2	0.0007857328349486275
UAGCVT	0.0010413765907287596
THRTRS	0.005302673655723794
CYTCOBO3	0.0008289858646453041
TRPAS2	-0.01887687995137798
THDPS	0.0041828729954088185
GRTT	8.545779108896608e-05
RNDR1	0.00015162096035480497
RNDR2	0.00011680947655439375
PC	0.049737383002768906
RNDR3	0.0002696141349673271
VALTA	-0.008204296786965711
GF6PTA	0.006945547953248024
GALUi	0.0001652317523956299
Carbohydrate	0.0009545952081680298
RPI	0.00023275494145125197
