ATPS4m	19.596388268402308
OCPPH1	0.0006781634688377381
DHFR	0.005374606958031653
PPPGO3	0.00014407272826212408
DTMPK	0.0028331086248159407
KDO8PS	0.007685852646827699
ADNK	0.004068980813026428
KDOPP	0.007685852646827699
COBALTt5	-2.3917297272021464e-06
CAT	0.027694458531501313
NNATr	0.003071186503949632
UAMAGS	0.019376099109649658
THRD_L	0.0700797966872985
HBZOPT	0.0013563269376754763
GLNTRS	0.05525470254224421
HISTD	0.03236403546211604
OCTDPS	0.0013563269376754763
IMPC	-0.10423652741060067
TYRTA	-0.03823053797057474
TAh	-0.029544137826767534
DHQS	0.10750496545414995
DB4PS	0.007490316180356314
ARGTRS	0.10229723565680582
PHEMEAS	0.0001440727282621241
FMNAT	0.0013848124858213205
NH4t	2.9409011808902545
FDH	-0.16641155832143034
ADK3	-3.1144604743403588
ADK1	5.148226908278848
GMPS	0.03616443639447475
KDOCT2	0.007685852646827699
GLUTRS	0.08568680589722742
GLUTRR	0.0011525818260969926
SLFR	0.05865979353990158
H2Ot	-14.645310654021918
LEUTRS	0.1438300791827666
MTHFR2	0.043554831419990156
MDH	1.6313120982684914
DHDPS	0.07855128213549305
PERD	0.004383047357512897
AKGDH	1.3863602426454307
ALATRS	0.19500928207683202
MECDPDHT	0.011282833686190182
PHETRS	0.04992045591717816
LYSTRS	0.05917518302584339
LPS	0.01097978949546814
ACACT1r	0.9688049554824829
DHR	-0.047934683201540096
PPGS	0.006010465943813324
ADSK	0.05865979353990158
FCLT	0.0001440727282621241
UNAMPLA	0.019376099109649658
MOHMT	0.0014047671854493515
NADSG	0.003071186503949632
UAAGDS	0.019376099109649658
TMPPP	0.004066363939318167
PAPPT3	0.019376099109649658
DHPPRAP	0.003745158090178157
HMDPPK	0.002541498333215712
PNTK	0.0014047671854493515
CBPS	0.15023191885834591
DAPDC	0.05917518302584339
UAGDP	0.1292305076867342
PRGCS	0.0759388558878028
ACHBS	0.06996377032000807
CHORS	0.10750496545414995
CHORM	0.0881509938877529
DHQND	0.10750496545414995
IMPD	0.036164436394474746
SUCOAS	-1.3078089605099377
GART	0.1850902071370082
GACT_h	0.17605803645256485
MG2t	0.0002923306836374863
FUM	1.6313120982684914
PPNCL	0.0014047671854493515
TRPTRS	0.016812473233179612
G1SAT	0.0011525818260969926
ASP1DC	0.0014047671854493515
CYSTRS	0.013702811808170373
UAGAAT	0.00307434105873108
CPPPGO	0.00014407272826212408
NDPK2	0.22550821194700538
NDPK5	0.002173384743630886
NDPK3	0.07521420408808593
NDPK4	0.0028331086248159407
ASPTA	-0.9486642168279897
NDPK7	0.0021833957281708716
NDPK8	0.0028210954433679583
SEROAT	0.01917394293293785
ORNCD	0.07376080079575903
Phospholipid	0.01598528176546097
SDPDS	0.07855128213549305
VALTRS	0.11853701172890044
PPCDC	0.0014047671854493515
PHAS	0.9688049554824829
SUCDi	1.3895024978318598
Ktr	0.22809049102301138
CTPS2	0.027311476422203048
UAGCVT	0.019376099109649658
THRTRS	0.07415187789403341
CYTCOBO3	11.901173049029001
TRPAS2	-0.016812473233179612
THDPS	0.07855128213549305
GRTT	0.0015003996659376001
RNDR1	0.0028210954433679583
RNDR2	0.002173384743630886
RNDR3	0.005016504352986812
VALTA	-0.11853701172890044
GF6PTA	0.1292305076867342
GALUi	0.00307434105873108
PPA	2.4252005442216245
Carbohydrate	0.01776142418384552
RPI	-0.1511886080499173
PYK	1.645542498750396
RPE	-0.16636477687710127
FABC150	0.00031241634682416914
TRDR	0.06867077807988724
ACLS	0.2637718580971164
GMHEPAT	0.004611511588096619
3OXAPT	0.0027100370016426897
Cofactors_and_vitamins	0.009688049554824829
HMR_0614	0.00307434105873108
GTPCI	0.0025414983332157125
UGMDDS	0.019376099109649658
OCTMBZM	0.0013563269376754763
FABC140	0.020237520432126524
NADH16	10.509129052863926
GMHEPPA	0.004611511588096619
ALAR	0.058128297328948975
NADK	0.001445521074985745
ASPCT	0.047934683201540096
O2t	5.984523293246388
OHPBAKGT	0.004383047357512897
AGPR	-0.17605803645256485
OCDOR	0.0007765917664929288
DHDPRy	0.07855128213549305
PTAr	-0.06173413459863265
DPR	0.0014047671854493515
E4PD	0.004383047357512897
OCT	0.10229723565680582
FABC120	0.007998268993651868
AHCi	0.004068980813026428
PRAIZC2	-0.07187249194848463
PRAIZC1	0.07187249194848463
GLYTRS	0.12799227282471234
G6PDH2r	3.383769858911491
ASPSAD	-0.26226880732378866
3CMUCC	0.00271003700164269
ICDHyr	-0.26772973050721216
IG3PS	0.016812473233179612
UPPDC1	0.00014407272826212408
SKDH	0.10750496545414995
TDSK	0.00153717052936554
PPC	1.0426295035398314
SDPTA	-0.07855128213549305
DPHS	0.10750496545414995
ARGSL	0.10229723565680582
GLXCL	0.001270749166607856
SHKK	0.10750496545414995
DMQMT	0.0013563269376754763
DPCOAK	0.0014047671854493515
ILETRS	0.06996377032000807
NAt3_15	0.02932989676995079
OMPHHX	0.0013563269376754763
PRFGAS	0.0759388558878028
ADCL	0.002541498333215712
PANTS	0.0014047671854493515
DXPRIi	0.011282833686190182
PMDPHT	0.003745158090178157
OPHBDC	0.0013563269376754763
PTPATi	0.0014047671854493515
METTRS	0.04427150045150096
TRPS2_1	0.016812473233179612
PMPK	0.004066363939318167
CMK	0.011282833686190182
TKT1	-0.024932626238670916
TKT2	-0.14143215063843037
3OXAPLC	0.0027100370016426897
ANS	0.016812473233179612
PGPS	0.019376099109649658
UAG4Ei	0.01747724139690399
ACGK	0.17605803645256485
