0,1
ATPS4m,21.967209659652863
OCPPH1,0.000767677366733551
DHFR,0.006084025911688726
PPPGO3,0.00016318636641753228
DTMPK,0.0032070635896921155
KDO8PS,0.008700343489646913
ADNK,0.004606064200401305
KDOPP,0.008700343489646913
COBALTt5,-3.117727105842363e-06
CAT,0.03237816242419316
NNATr,0.003478040538820247
UAMAGS,0.021933639049530027
THRD_L,0.08148979068967431
HBZOPT,0.0015353547334671018
GLNTRS,0.06314115723152369
HISTD,0.0371033722387883
OCTDPS,0.0015353547334671018
IMPC,-0.12119362089066635
TYRTA,-0.043814828610510816
TAh,-0.034733689400840026
DHQS,0.1231165016551385
DB4PS,0.00848645233512919
ARGTRS,0.11671332710074288
PHEMEAS,0.00016318636641753228
FMNAT,0.0015703531991860947
NH4t,3.3757195631229813
FDH,-0.19341857275178626
ADK3,-3.565816850286763
ADK1,5.894020067630154
GMPS,0.04243818178908043
KDOCT2,0.008700343489646913
GLUTRS,0.09876739134931063
GLUTRR,0.001305490931340258
SLFR,0.06728575152623588
H2Ot,-16.640341896898487
LEUTRS,0.1637255887710122
MTHFR2,0.049991903708088425
MDH,1.8310722770808416
DHDPS,0.09082855880667293
PERD,0.00496693886712159
AKGDH,1.5484430583027688
ALATRS,0.2232279465663292
MECDPDHT,0.012772396966989409
PHETRS,0.05735597553946555
LYSTRS,0.0688949197571429
LPS,0.012429062128067018
ACACT1r,1.0966819524765017
DHR,-0.05631134544244449
PPGS,0.006803814833164215
ADSK,0.06728575152623588
FCLT,0.00016318636641753228
UNAMPLA,0.021933639049530027
MOHMT,0.001590188831090966
NADSG,0.003478040538820247
UAAGDS,0.021933639049530027
TMPPP,0.004605558657331183
PAPPT3,0.021933639049530027
DHPPRAP,0.004243226167564595
HMDPPK,0.002876962321996611
PNTK,0.001590188831090966
CBPS,0.17302467254318735
DAPDC,0.0688949197571429
UAGDP,0.14628823344409464
PRGCS,0.08869580730920923
ACHBS,0.08047935180594055
CHORS,0.1231165016551385
CHORM,0.10117080414997634
DHQND,0.1231165016551385
IMPD,0.04243818178908043
SUCOAS,-1.457614499496096
GART,0.2155254366397896
GACT_h,0.2007482390748512
MG2t,0.0003739699927125667
FUM,1.8310722770808416
PPNCL,0.001590188831090966
TRPTRS,0.01906873518316551
G1SAT,0.001305490931340258
ASP1DC,0.001590188831090966
CYSTRS,0.015704164530126612
UAGAAT,0.003480137395858765
CPPPGO,0.00016318636641753228
NDPK2,0.2513483962823979
NDPK5,0.002460259736120701
NDPK3,0.08053743022486824
NDPK4,0.0032070635896921155
ASPTA,-1.0918397606539758
NDPK7,0.0024715921162962915
NDPK8,0.003193464733481407
SEROAT,0.021899912018548743
ORNCD,0.08403491197410831
Phospholipid,0.018095252215862275
SDPDS,0.09082855880667293
VALTRS,0.13597741953995138
PPCDC,0.001590188831090966
PHAS,1.0966819524765017
SUCDi,1.5520028213258856
Ktr,0.2581974948519613
CTPS2,0.03198939252850516
UAGCVT,0.021933639049530027
THRTRS,0.0847310616787232
CYTCOBO3,13.341249769341204
TRPAS2,-0.01906873518316551
THDPS,0.09082855880667293
GRTT,0.0016985410998846338
RNDR1,0.003193464733481407
RNDR2,0.002460259736120701
RNDR3,0.005678655705988407
VALTA,-0.13597741953995138
GF6PTA,0.14628823344409464
GALUi,0.003480137395858765
PPA,2.759693355470146
Carbohydrate,0.020105835795402528
RPI,-0.17514381740537588
PYK,1.8457864770113463
RPE,-0.192330613230152
FABC150,0.0003536536093068123
TRDR,0.07861813170182637
ACLS,0.3012931971420545
GMHEPAT,0.005220206093788147
3OXAPT,0.0030702039238640817
Cofactors_and_vitamins,0.010966819524765014
HMR_0614,0.003480137395858765
GTPCI,0.002876962321996611
UGMDDS,0.021933639049530027
OCTMBZM,0.001535354733467102
FABC140,0.022908763312151432
NADH16,11.786369985693323
GMHEPPA,0.005220206093788147
ALAR,0.06580091714859009
NADK,0.001636621099892377
ASPCT,0.05631134544244449
O2t,6.710074318675674
OHPBAKGT,0.00496693886712159
AGPR,-0.2007482390748512
DHDPRy,0.09082855880667293
PTAr,-0.07076588892209464
DPR,0.001590188831090966
E4PD,0.00496693886712159
OCT,0.11671332710074288
FABC120,0.009053997098953723
AHCi,0.004606064200401305
PRAIZC2,-0.08409024865187804
PRAIZC1,0.08409024865187804
GLYTRS,0.14670112920988712
G6PDH2r,3.8389107696559717
ASPSAD,-0.3024352506827576
3CMUCC,0.0030702039238640817
ICDHyr,-0.2927122048983972
IG3PS,0.01906873518316551
UPPDC1,0.00016318636641753228
SKDH,0.1231165016551385
TDSK,0.001740068697929383
PPC,1.1966779309031141
